timestamp,outdoor_temp,outdoor_feels_like,outdoor_pressure,outdoor_humidity,outdoor_weather,outdoor_pm25,outdoor_pm10,indoor_temp,indoor_light
2024-05-03 06:00:00,31.0,39.9,1007.0,77.62,Partially cloudy,31.608695652173918,58.869565217391305,27.598583221435547,38.62141036987305
2024-05-03 07:00:00,31.0,39.9,1008.0,77.62,Partially cloudy,33.04347826086956,61.34782608695652,27.525859832763672,30.69597625732422
2024-05-03 08:00:00,32.6,42.5,1008.0,70.76,Partially cloudy,34.47826086956522,63.826086956521735,27.791656494140625,32.86576843261719
2024-05-03 09:00:00,33.6,43.9,1009.0,66.9,Partially cloudy,35.91304347826087,66.30434782608695,27.777429580688477,36.58565139770508
2024-05-03 10:00:00,35.0,44.2,1009.0,58.42,Partially cloudy,37.34782608695652,68.78260869565217,30.352949142456055,35.86014938354492
2024-05-03 11:00:00,36.6,43.4,1008.0,47.38,Partially cloudy,38.78260869565217,71.26086956521739,32.18557357788086,41.6878547668457
2024-05-03 12:00:00,37.2,42.7,1008.0,42.41,Partially cloudy,40.21739130434783,73.73913043478261,32.254703521728516,43.387203216552734
2024-05-03 13:00:00,37.6,43.9,1007.0,43.19,Partially cloudy,41.65217391304348,76.21739130434783,32.14751052856445,45.106300354003906
2024-05-03 14:00:00,38.2,42.5,1006.0,36.94,Partially cloudy,43.086956521739125,78.69565217391303,32.212215423583984,65.41873931884766
2024-05-03 15:00:00,38.2,42.3,1005.0,36.35,Partially cloudy,44.52173913043478,81.17391304347825,32.19437026977539,68.89112854003906
2024-05-03 16:00:00,38.2,42.9,1004.0,37.78,Partially cloudy,45.95652173913044,83.65217391304347,33.24189758300781,52.35832977294922
2024-05-03 17:00:00,37.2,40.7,1004.0,37.51,Partially cloudy,47.391304347826086,86.13043478260869,33.48197937011719,30.859622955322266
2024-05-03 18:00:00,35.6,40.2,1004.4,45.35,Partially cloudy,48.826086956521735,88.6086956521739,32.74204635620117,40.119930267333984
2024-05-03 19:00:00,33.6,39.2,1005.0,55.07,Partially cloudy,50.26086956521739,91.08695652173913,28.976551055908203,31.169160842895508
2024-05-03 20:00:00,32.6,39.6,1006.0,63.24,Partially cloudy,51.69565217391305,93.56521739130434,28.69662094116211,25.8509578704834
2024-05-03 21:00:00,32.0,39.6,1007.0,68.05,Partially cloudy,53.130434782608695,96.04347826086956,28.541196823120117,37.61964797973633
2024-05-03 22:00:00,32.0,39.6,1007.6,68.05,Partially cloudy,54.56521739130434,98.52173913043478,28.514249801635742,32.250614166259766
2024-05-03 23:00:00,31.0,38.1,1007.4,72.03,Partially cloudy,56.0,101.0,28.14795684814453,46.628074645996094
2024-05-04 00:00:00,31.0,39.9,1007.0,77.62,Partially cloudy,34.0,64.0,27.571950912475586,42.57400131225586
2024-05-04 01:00:00,31.0,39.9,1006.6,77.62,Partially cloudy,34.82608695652174,65.34782608695652,27.614395141601562,45.56380081176758
2024-05-04 02:00:00,31.0,39.9,1006.0,77.62,Partially cloudy,35.65217391304348,66.69565217391305,27.603979110717773,34.639854431152344
2024-05-04 03:00:00,31.0,39.9,1005.0,77.62,Partially cloudy,36.47826086956522,68.04347826086956,27.811439514160156,33.162296295166016
2024-05-04 04:00:00,31.0,39.9,1006.0,77.62,Partially cloudy,37.30434782608695,69.3913043478261,27.603979110717773,34.639854431152344
2024-05-04 05:00:00,31.0,39.9,1007.0,77.62,Partially cloudy,38.130434782608695,70.73913043478261,27.600881576538086,44.6329460144043
2024-05-04 06:00:00,31.0,39.9,1007.0,77.62,Partially cloudy,38.95652173913044,72.08695652173913,27.600881576538086,44.6329460144043
2024-05-04 07:00:00,31.0,39.9,1008.0,77.62,Partially cloudy,39.78260869565217,73.43478260869566,27.42388153076172,34.532073974609375
2024-05-04 08:00:00,32.0,41.5,1009.0,73.33,Partially cloudy,40.60869565217392,74.78260869565217,26.438600540161133,90.2496566772461
2024-05-04 09:00:00,34.0,44.5,1009.0,65.53,Partially cloudy,41.434782608695656,76.13043478260869,27.94945526123047,31.809316635131836
2024-05-04 10:00:00,35.6,45.6,1009.0,57.67,Partially cloudy,42.26086956521739,77.47826086956522,31.50726318359375,48.609066009521484
2024-05-04 11:00:00,35.2,45.6,1008.0,59.78,Partially cloudy,43.08695652173913,78.82608695652173,30.099557876586914,43.881439208984375
2024-05-04 12:00:00,36.2,45.3,1007.4,53.31,Partially cloudy,43.91304347826087,80.17391304347827,32.13127899169922,44.392250061035156
2024-05-04 13:00:00,36.6,44.6,1006.0,49.99,Partially cloudy,44.73913043478261,81.52173913043478,32.05704879760742,43.17820358276367
2024-05-04 14:00:00,37.6,43.8,1005.0,42.91,Partially cloudy,45.56521739130434,82.86956521739131,32.45387649536133,42.7345085144043
2024-05-04 15:00:00,37.6,44.2,1004.4,43.88,Partially cloudy,46.391304347826086,84.21739130434783,33.28799819946289,46.18181228637695
2024-05-04 16:00:00,37.2,43.4,1003.0,44.06,Partially cloudy,47.21739130434783,85.56521739130434,33.27350997924805,39.374916076660156
2024-05-04 17:00:00,35.6,41.8,1003.0,49.27,Partially cloudy,48.04347826086956,86.91304347826087,32.08247375488281,42.956844329833984
2024-05-04 18:00:00,34.6,40.0,1003.0,50.93,Partially cloudy,48.869565217391305,88.26086956521739,29.370847702026367,46.627803802490234
2024-05-04 19:00:00,33.6,39.2,1004.0,55.07,Partially cloudy,49.69565217391305,89.6086956521739,29.775775909423828,32.38035202026367
2024-05-04 20:00:00,32.9,39.1,1005.0,59.26,Partially cloudy,50.52173913043478,90.95652173913044,28.96753692626953,32.410770416259766
2024-05-04 21:00:00,32.9,38.4,1006.0,57.05,Partially cloudy,51.34782608695652,92.30434782608695,28.540342330932617,32.23167037963867
2024-05-04 22:00:00,32.0,38.2,1007.0,64.11,Partially cloudy,52.173913043478265,93.65217391304348,28.130023956298828,34.626338958740234
2024-05-04 23:00:00,32.0,39.1,1007.0,66.57,Partially cloudy,53.0,95.0,27.646591186523438,39.5539436340332
2024-05-05 00:00:00,32.0,39.9,1006.0,69.12,Partially cloudy,43.0,80.0,28.796445846557617,27.580394744873047
2024-05-05 01:00:00,31.0,39.0,1005.0,74.78,Partially cloudy,43.26086956521739,80.3913043478261,28.573020935058594,37.0806999206543
2024-05-05 02:00:00,31.0,39.0,1005.0,74.78,Partially cloudy,43.52173913043478,80.78260869565217,28.573020935058594,37.0806999206543
2024-05-05 03:00:00,31.0,39.0,1004.0,74.78,Partially cloudy,43.78260869565217,81.17391304347827,29.451303482055664,38.30388641357422
2024-05-05 04:00:00,31.0,39.0,1004.0,74.78,Partially cloudy,44.04347826086956,81.56521739130434,29.451303482055664,38.30388641357422
2024-05-05 05:00:00,31.0,39.0,1005.0,74.78,Partially cloudy,44.30434782608695,81.95652173913044,28.573020935058594,37.0806999206543
2024-05-05 06:00:00,31.0,39.9,1005.6,77.62,Partially cloudy,44.56521739130434,82.34782608695652,27.624000549316406,34.04704666137695
2024-05-05 07:00:00,31.3,41.1,1006.0,77.67,Partially cloudy,44.82608695652174,82.73913043478261,27.778104782104492,42.350685119628906
2024-05-05 08:00:00,32.9,43.0,1007.0,69.31,Partially cloudy,45.08695652173913,83.1304347826087,27.986289978027344,44.699825286865234
2024-05-05 09:00:00,33.6,38.9,1008.0,54.2,Partially cloudy,45.34782608695652,83.52173913043478,28.509437561035156,30.47433853149414
2024-05-05 10:00:00,35.0,38.5,1008.0,44.46,Partially cloudy,45.60869565217392,83.91304347826087,30.164772033691406,34.3733024597168
2024-05-05 11:00:00,36.3,39.9,1008.0,40.3,Partially cloudy,45.869565217391305,84.30434782608695,32.7107048034668,26.66967010498047
2024-05-05 12:00:00,36.6,41.6,1007.0,43.2,Partially cloudy,46.130434782608695,84.69565217391305,32.02668762207031,41.400299072265625
2024-05-05 13:00:00,37.6,42.9,1006.0,40.91,Partially cloudy,46.391304347826086,85.08695652173913,32.29397964477539,44.56874084472656
2024-05-05 14:00:00,38.2,43.0,1004.4,38.03,Partially cloudy,46.65217391304348,85.47826086956522,33.210594177246094,55.11298370361328
2024-05-05 15:00:00,38.8,43.4,1004.0,35.94,Partially cloudy,46.91304347826087,85.86956521739131,33.29084014892578,50.80418014526367
2024-05-05 16:00:00,38.5,42.4,1003.4,35.26,Partially cloudy,47.17391304347826,86.26086956521739,33.11817932128906,65.69593811035156
2024-05-05 17:00:00,37.2,43.8,1003.4,44.77,Partially cloudy,47.434782608695656,86.65217391304348,33.27962875366211,36.731021881103516
2024-05-05 18:00:00,35.6,40.9,1004.0,47.12,Partially cloudy,47.69565217391305,87.04347826086956,32.441566467285156,42.439762115478516
2024-05-05 19:00:00,34.6,40.5,1004.0,52.08,Partially cloudy,47.95652173913044,87.43478260869566,29.09577178955078,49.073543548583984
2024-05-05 20:00:00,33.6,40.4,1005.6,58.48,Partially cloudy,48.21739130434783,87.82608695652173,28.633806228637695,31.640287399291992
2024-05-05 21:00:00,32.9,41.0,1006.6,64.32,Partially cloudy,48.47826086956522,88.21739130434783,28.38534164428711,35.25223159790039
2024-05-05 22:00:00,32.3,40.5,1007.4,67.69,Partially cloudy,48.73913043478261,88.6086956521739,28.092737197875977,42.642822265625
2024-05-05 23:00:00,32.0,39.9,1008.0,69.12,Partially cloudy,49.0,89.0,28.589099884033203,27.262990951538086
2024-05-06 00:00:00,32.0,39.9,1007.6,69.12,Partially cloudy,42.0,62.0,28.15773582458496,28.310691833496094
2024-05-06 01:00:00,31.6,40.5,1006.6,73.73,Partially cloudy,42.34782608695652,63.26086956521739,27.886613845825195,46.744544982910156
2024-05-06 02:00:00,31.0,39.9,1006.0,77.62,Partially cloudy,42.69565217391305,64.52173913043478,27.594432830810547,34.69401168823242
2024-05-06 03:00:00,31.0,39.0,1006.0,74.78,Partially cloudy,43.04347826086956,65.78260869565217,28.185779571533203,40.97126007080078
2024-05-06 04:00:00,31.0,39.0,1006.6,74.78,Partially cloudy,43.391304347826086,67.04347826086956,28.057092666625977,51.56492233276367
2024-05-06 05:00:00,31.0,39.0,1006.6,74.78,Partially cloudy,43.73913043478261,68.30434782608695,28.057092666625977,51.56492233276367
2024-05-06 06:00:00,31.0,39.0,1007.0,74.78,Partially cloudy,44.08695652173913,69.56521739130434,28.034032821655273,50.6845817565918
2024-05-06 07:00:00,30.3,37.9,1008.0,77.53,Partially cloudy,44.434782608695656,70.82608695652173,27.8492488861084,28.957717895507812
2024-05-06 08:00:00,32.0,40.5,1009.0,70.65,Partially cloudy,44.78260869565217,72.08695652173913,28.15010643005371,30.635665893554688
2024-05-06 09:00:00,34.0,41.3,1010.0,58.19,Partially cloudy,45.130434782608695,73.34782608695652,31.054168701171875,34.707244873046875
2024-05-06 10:00:00,35.6,43.0,1010.0,52.0,Partially cloudy,45.47826086956522,74.6086956521739,32.80646896362305,50.60238265991211
2024-05-06 11:00:00,36.6,43.4,1009.0,47.38,Partially cloudy,45.82608695652174,75.86956521739131,32.439544677734375,44.8890380859375
2024-05-06 12:00:00,37.0,42.7,1009.0,43.71,Partially cloudy,46.17391304347826,77.13043478260869,32.52130889892578,44.59000778198242
2024-05-06 13:00:00,37.6,42.6,1007.0,40.38,Partially cloudy,46.52173913043478,78.3913043478261,32.18464660644531,44.323158264160156
2024-05-06 14:00:00,38.6,44.6,1006.0,39.74,Partially cloudy,46.869565217391305,79.65217391304348,32.138404846191406,48.335227966308594
2024-05-06 15:00:00,37.6,43.1,1005.4,41.29,Partially cloudy,47.21739130434783,80.91304347826087,32.41374969482422,49.13100814819336
2024-05-06 16:00:00,36.6,41.0,1005.4,41.69,Partially cloudy,47.56521739130434,82.17391304347827,32.66953659057617,31.29616355895996
2024-05-06 17:00:00,35.6,40.5,1004.4,46.08,Partially cloudy,47.91304347826087,83.43478260869566,32.46955871582031,44.067012786865234
2024-05-06 18:00:00,34.6,39.7,1007.0,50.13,Partially cloudy,48.26086956521739,84.69565217391305,27.86249351501465,47.5345458984375
2024-05-06 19:00:00,32.9,38.8,1007.0,58.34,Partially cloudy,48.60869565217392,85.95652173913044,28.38213539123535,29.520912170410156
2024-05-06 20:00:00,32.6,39.9,1007.0,64.24,"Rain, Partially cloudy",48.95652173913044,87.21739130434783,28.456205368041992,31.247888565063477
2024-05-06 21:00:00,32.6,39.6,1007.0,63.24,Partially cloudy,49.30434782608695,88.47826086956522,28.431676864624023,29.528757095336914
2024-05-06 22:00:00,32.0,41.1,1008.0,72.21,Partially cloudy,49.65217391304348,89.73913043478261,27.69664764404297,38.95005416870117
2024-05-06 23:00:00,32.0,40.5,1008.6,70.65,Partially cloudy,50.0,91.0,28.15010643005371,30.892963409423828
2024-05-07 08:46:32,31.68,37.84,1012.0,65.0,RainThunderstorm,95.0,54.0,29.5,22.0
2024-05-07 08:51:32,31.68,37.84,1012.0,65.0,RainThunderstorm,95.0,54.0,30.0,22.0
2024-05-07 08:56:32,31.37,38.29,1012.0,69.0,ThunderstormRain,95.0,54.0,30.5,23.0
2024-05-07 09:01:32,31.22,37.88,1012.0,69.0,ThunderstormRain,95.0,54.0,31.0,23.0
2024-05-07 09:06:32,31.22,37.88,1012.0,69.0,ThunderstormRain,95.0,54.0,31.25,22.0
2024-05-07 09:11:32,31.22,37.88,1012.0,69.0,RainThunderstorm,95.0,54.0,31.5,21.0
2024-05-07 09:16:35,31.07,38.07,1012.0,71.0,ThunderstormRain,95.0,54.0,31.25,22.0
2024-05-07 09:21:32,31.22,37.88,1012.0,69.0,RainThunderstorm,95.0,54.0,31.5,22.0
2024-05-07 09:26:34,30.43,37.21,1013.0,74.0,ThunderstormRain,95.0,54.0,31.75,22.0
2024-05-07 09:31:37,30.43,37.21,1013.0,74.0,ThunderstormRain,95.0,54.0,32.0,22.0
2024-05-07 09:36:32,30.43,37.21,1013.0,74.0,ThunderstormRain,95.0,54.0,32.0,22.0
2024-05-07 09:41:32,30.44,35.1,1013.0,66.0,ThunderstormRain,95.0,54.0,32.0,21.0
2024-05-07 09:46:33,30.44,35.1,1013.0,66.0,ThunderstormRain,95.0,54.0,32.25,21.0
2024-05-07 09:51:33,29.39,33.81,1013.0,71.0,ThunderstormRain,95.0,54.0,31.5,21.0
2024-05-07 09:56:33,29.46,33.97,1013.0,71.0,RainThunderstorm,95.0,54.0,31.25,23.0
2024-05-07 10:01:33,29.46,33.97,1013.0,71.0,RainThunderstorm,95.0,54.0,31.5,47.0
2024-05-07 10:06:33,29.24,33.66,1014.0,72.0,ThunderstormRain,95.0,54.0,31.5,45.0
2024-05-07 10:11:33,29.24,33.66,1014.0,72.0,ThunderstormRain,95.0,54.0,31.5,45.0
2024-05-07 10:16:33,29.24,33.66,1014.0,72.0,ThunderstormRain,95.0,54.0,31.75,45.0
2024-05-07 10:21:33,29.44,33.92,1014.0,71.0,ThunderstormRain,95.0,54.0,31.5,45.0
2024-05-07 10:26:35,29.44,33.92,1014.0,71.0,ThunderstormRain,95.0,54.0,31.5,45.0
2024-05-07 10:31:34,29.44,33.92,1014.0,71.0,ThunderstormRain,95.0,54.0,31.75,45.0
2024-05-07 10:36:36,28.81,33.23,1013.0,75.0,ThunderstormRain,95.0,54.0,31.5,46.0
2024-05-07 10:41:36,28.81,33.23,1013.0,75.0,ThunderstormRain,95.0,54.0,31.5,46.0
2024-05-07 10:46:36,28.81,33.23,1013.0,75.0,ThunderstormRain,95.0,54.0,31.5,46.0
2024-05-07 10:51:38,28.81,33.23,1013.0,75.0,ThunderstormRain,95.0,54.0,31.75,46.0
2024-05-07 10:56:33,28.81,33.23,1013.0,75.0,ThunderstormRain,95.0,54.0,31.75,46.0
2024-05-07 11:01:34,28.78,33.16,1013.0,75.0,ThunderstormRain,95.0,54.0,31.75,47.0
2024-05-07 11:06:34,28.78,33.16,1013.0,75.0,RainThunderstorm,95.0,54.0,31.5,46.0
2024-05-07 11:11:34,28.78,33.16,1013.0,75.0,ThunderstormRain,95.0,54.0,31.5,47.0
2024-05-07 11:16:34,28.78,33.16,1013.0,75.0,ThunderstormRain,95.0,54.0,31.75,46.0
2024-05-07 11:21:34,28.78,33.16,1013.0,75.0,ThunderstormRain,95.0,54.0,31.5,46.0
2024-05-07 11:26:34,28.78,33.16,1013.0,75.0,ThunderstormRain,95.0,54.0,31.75,46.0
2024-05-07 11:31:34,28.19,32.41,1014.0,79.0,Rain,95.0,54.0,31.5,45.0
2024-05-07 11:36:34,28.19,32.41,1014.0,79.0,Rain,95.0,54.0,31.5,46.0
2024-05-07 11:41:34,28.19,32.41,1014.0,79.0,Rain,95.0,54.0,31.5,46.0
2024-05-07 11:51:30,28.19,31.93,1014.0,76.0,Rain,95.0,54.0,31.75,46.0
2024-05-07 11:56:30,28.39,32.4,1014.0,76.0,Rain,95.0,54.0,31.75,46.0
2024-05-07 12:01:30,28.39,32.4,1014.0,76.0,Rain,65.0,35.0,31.5,47.0
2024-05-07 12:06:30,28.19,31.93,1014.0,76.0,Rain,65.0,35.0,31.75,46.0
2024-05-07 12:11:30,28.19,31.93,1014.0,76.0,Rain,69.0,38.0,31.75,47.0
2024-05-07 12:16:30,28.19,31.93,1014.0,76.0,Rain,69.0,38.0,31.75,48.0
2024-05-07 12:41:12,28.19,31.93,1013.0,76.0,Rain,69.0,37.0,31.25,38.0
2024-05-07 12:46:12,28.19,31.93,1013.0,76.0,Rain,69.0,37.0,31.5,38.0
2024-05-07 12:51:11,28.19,31.93,1013.0,76.0,Rain,65.0,35.0,31.75,40.0
2024-05-07 12:56:11,28.16,32.34,1013.0,79.0,Rain,65.0,37.0,31.75,40.0
2024-05-07 13:01:12,28.16,32.34,1013.0,79.0,Rain,65.0,37.0,32.0,41.0
2024-05-07 13:06:12,28.14,32.29,1013.0,79.0,Rain,69.0,36.0,31.75,45.0
2024-05-07 13:11:16,28.36,32.84,1013.0,79.0,Rain,69.0,36.0,31.75,44.0
2024-05-07 13:16:12,28.36,32.84,1013.0,79.0,Rain,71.0,40.0,31.75,41.0
2024-05-07 13:21:14,28.36,32.84,1013.0,79.0,Rain,71.0,40.0,31.75,39.0
2024-05-07 13:26:12,28.7,33.34,1012.0,77.0,Clouds,69.0,40.0,31.75,37.0
2024-05-07 13:31:12,28.7,33.34,1012.0,77.0,Clouds,69.0,40.0,31.75,36.0
2024-05-07 13:36:13,28.7,33.34,1012.0,77.0,Clouds,69.0,40.0,31.75,34.0
2024-05-07 13:41:12,28.7,33.34,1012.0,77.0,Clouds,67.0,37.0,31.75,34.0
2024-05-07 13:46:13,28.55,32.96,1011.0,77.0,Rain,67.0,37.0,31.75,32.0
2024-05-07 13:51:12,28.55,32.96,1011.0,77.0,Rain,69.0,38.0,31.75,31.0
2024-05-07 13:56:13,28.55,32.96,1011.0,77.0,Rain,69.0,38.0,31.75,30.0
2024-05-07 14:01:13,28.55,32.96,1011.0,77.0,Rain,65.0,35.0,31.75,49.0
2024-05-07 14:30:46,28.55,32.96,1011.0,77.0,Rain,59.0,30.0,31.5,47.0
2024-05-07 14:35:44,28.55,32.96,1011.0,77.0,Rain,59.0,30.0,31.25,47.0
2024-05-07 14:40:47,28.88,35.5,1011.0,85.0,Rain,59.0,31.0,31.25,48.0
2024-05-07 14:45:45,28.88,35.5,1011.0,85.0,Rain,59.0,31.0,31.25,47.0
2024-05-07 14:50:45,29.18,35.25,1011.0,80.0,Rain,63.0,32.0,31.25,47.0
2024-05-07 14:58:28,29.18,35.25,1011.0,80.0,Rain,65.0,35.0,31.75,48.0
2024-05-07 15:03:28,29.24,35.42,1011.0,80.0,Rain,65.0,35.0,31.5,48.0
